utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
FFSU,2016,AL,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2016,AL,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,80
FFSU,2016,AL,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,23
FFSU,2016,AL,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,25
FFSU,2016,AL,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,45
FFSU,2016,AL,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,42
FFSU,2016,AL,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,AL,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,31
FFSU,2016,AL,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,AL,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,52
FFSU,2016,AL,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2016,AL,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2016,AL,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,AL,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,690
FFSU,2017,AL,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,363
FFSU,2017,AL,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,21
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,4738
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,241
FFSU,2017,AL,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,93
FFSU,2017,AL,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2017,AL,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,20
FFSU,2017,AL,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,50
FFSU,2017,AL,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,26
FFSU,2017,AL,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,31
FFSU,2017,AL,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,34
FFSU,2017,AL,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,AL,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,39
FFSU,2017,AL,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2017,AL,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,AL,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,AL,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,749
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,376
FFSU,2017,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,32
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,4971
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,236
FFSU,2017,AL,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,126
FFSU,2017,AL,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2017,AL,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,18
FFSU,2017,AL,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,45
FFSU,2017,AL,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,36
FFSU,2017,AL,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,39
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,23
FFSU,2017,AL,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2017,AL,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,AL,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,AL,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,AL,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,755
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,388
FFSU,2017,AL,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,F,19
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,50
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,5031
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,238
FFSU,2017,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,173
FFSU,2017,AL,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,32
FFSU,2017,AL,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,35
FFSU,2017,AL,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,23
FFSU,2017,AL,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,31
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2017,AL,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,AL,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,AL,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,AL,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,822
FFSU,2017,AL,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,384
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,40
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,17
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2017,AL,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,F,15
FFSU,2017,AL,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,26
FFSU,2017,AL,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,5324
FFSU,2017,AL,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,231
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,21
FFSU,2017,AL,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,183
FFSU,2017,AL,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,38
FFSU,2017,AL,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2017,AL,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2017,AL,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,AL,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,28
FFSU,2017,AL,4,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,T,0
FFSU,2017,AL,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,AL,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,AL,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,AL,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,AL,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,AL,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,AL,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,868
FFSU,2018,AL,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,370
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,41
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2018,AL,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,48
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,5435
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,228
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,17
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2018,AL,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,192
FFSU,2018,AL,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,38
FFSU,2018,AL,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,21
FFSU,2018,AL,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,AL,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2018,AL,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,AL,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,AL,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,AL,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,AL,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,845
FFSU,2018,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,417
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,58
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,14
FFSU,2018,AL,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,145
FFSU,2018,AL,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,5660
FFSU,2018,AL,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,252
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,24
FFSU,2018,AL,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,21
FFSU,2018,AL,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,218
FFSU,2018,AL,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,55
FFSU,2018,AL,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,AL,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2018,AL,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,AL,2,Buprenorphine,BELBUCA,150 MCG,Film,F,15
FFSU,2018,AL,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,AL,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,AL,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,673
FFSU,2018,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,307
FFSU,2018,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,29
FFSU,2018,AL,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,205
FFSU,2018,AL,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,6226
FFSU,2018,AL,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,284
FFSU,2018,AL,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,48
FFSU,2018,AL,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,12
FFSU,2018,AL,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,30
FFSU,2018,AL,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,105
FFSU,2018,AL,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,31
FFSU,2018,AL,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,AL,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,AL,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,AL,3,Buprenorphine,BELBUCA,150 MCG,Film,F,14
FFSU,2018,AL,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,AL,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,AL,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,645
FFSU,2018,AL,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,134
FFSU,2018,AL,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,AL,4,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",T,0
