state,year,quarter,gennme_c,prodnme,strngth,mstfmds,suppression_used,total_prescriptions
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,43
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,216
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,89
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,3457
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2014,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
ca,2014,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ca,2014,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,179
ca,2014,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,29
ca,2014,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,143
ca,2014,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,55
ca,2014,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,126
ca,2014,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,1062
ca,2014,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,159
ca,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2148
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,53
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,201
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,99
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4058
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
ca,2014,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,63
ca,2014,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,209
ca,2014,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,63
ca,2014,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,159
ca,2014,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,79
ca,2014,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,168
ca,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,1265
ca,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,219
ca,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,1961
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,65
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,286
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,157
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4550
ca,2014,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2014,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,20
ca,2014,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,194
ca,2015,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,387
ca,2015,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,145
ca,2015,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,204
ca,2015,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,287
ca,2015,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,188
ca,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,1362
ca,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,209
ca,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,1953
ca,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,86
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,412
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,198
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,5211
ca,2015,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2015,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,18
ca,2015,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,159
ca,2015,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,569
ca,2015,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,342
ca,2015,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,430
ca,2015,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,300
ca,2015,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,17
ca,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,217
ca,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,1696
ca,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,314
ca,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2252
ca,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,126
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,483
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,298
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,6809
ca,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2015,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,34
ca,2015,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,137
ca,2015,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
ca,2015,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,632
ca,2015,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,357
ca,2015,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,572
ca,2015,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,285
ca,2015,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,31
ca,2015,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ca,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,367
ca,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,2486
ca,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,321
ca,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2292
ca,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,302
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,608
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,456
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2015,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,8563
ca,2015,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,43
ca,2015,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,190
ca,2015,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,586
ca,2015,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,345
ca,2015,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,496
ca,2015,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,268
ca,2015,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2015,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,26
ca,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,425
ca,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,2986
ca,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,309
ca,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2477
ca,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,356
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,743
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,509
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,9587
ca,2015,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,66
ca,2015,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,294
ca,2015,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ca,2015,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
ca,2016,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,414
ca,2016,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,288
ca,2016,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,409
ca,2016,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,224
ca,2016,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,28
ca,2016,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,480
ca,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,3330
ca,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,388
ca,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2574
ca,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,306
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,899
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,585
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,10432
ca,2016,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,34
ca,2016,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,240
ca,2016,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ca,2016,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine,BELBUCA,150 MCG,Film,FALSE,23
ca,2016,2,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
ca,2016,2,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
ca,2016,2,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
ca,2016,2,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
ca,2016,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,442
ca,2016,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,245
ca,2016,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,338
ca,2016,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,284
ca,2016,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,35
ca,2016,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,491
ca,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,3025
ca,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,FALSE,17
ca,2016,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,328
ca,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,2231
ca,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,282
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,916
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,558
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,10295
ca,2016,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,FALSE,24
ca,2016,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,265
ca,2016,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ca,2016,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
ca,2016,3,Buprenorphine,BELBUCA,150 MCG,Film,FALSE,74
ca,2016,3,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
ca,2016,3,Buprenorphine,BELBUCA,300 MCG,Film,FALSE,41
ca,2016,3,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
ca,2016,3,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
ca,2016,3,Buprenorphine,BELBUCA,75 MCG,Film,FALSE,98
ca,2016,3,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
ca,2016,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,605
ca,2016,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,366
ca,2016,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,436
ca,2016,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,398
ca,2016,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",FALSE,48
ca,2016,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ca,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,748
ca,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ca,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,4413
ca,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
