utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
MCOU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,181
MCOU,2017,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,135
MCOU,2017,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,117
MCOU,2017,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,136
MCOU,2017,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,102
FFSU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,85
MCOU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,54
MCOU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,50
MCOU,2016,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,91
MCOU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,41
FFSU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,27
MCOU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,62
FFSU,2011,GA,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2010,GA,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2010,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2020,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,116
FFSU,2019,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,119
FFSU,2019,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,121
MCOU,2019,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,143
FFSU,2019,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,108
FFSU,2018,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,110
FFSU,2018,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,123
MCOU,2018,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,139
MCOU,2018,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,142
FFSU,2017,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,161
MCOU,2017,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,21
FFSU,2017,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,170
FFSU,2017,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,188
FFSU,2017,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,204
MCOU,2017,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,28
MCOU,2017,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2017,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,20
FFSU,2016,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,155
MCOU,2016,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,12
MCOU,2016,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2016,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,174
MCOU,2016,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2016,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,174
FFSU,2016,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,176
MCOU,2015,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,12
MCOU,2015,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2015,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,139
MCOU,2015,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2015,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,132
FFSU,2015,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,162
FFSU,2015,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,150
MCOU,2014,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2014,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,151
FFSU,2014,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,159
MCOU,2014,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2014,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2014,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",F,15
MCOU,2013,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2011,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2011,GA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2020,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,308
FFSU,2019,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,318
MCOU,2019,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,340
FFSU,2019,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,332
FFSU,2019,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,345
FFSU,2018,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,467
FFSU,2018,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,428
FFSU,2018,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,369
FFSU,2018,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,323
MCOU,2018,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2017,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,583
FFSU,2017,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,481
FFSU,2017,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,520
MCOU,2017,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,37
MCOU,2017,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,46
FFSU,2017,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,567
MCOU,2017,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,29
MCOU,2016,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,45
FFSU,2016,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,447
MCOU,2016,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,29
FFSU,2016,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,516
MCOU,2016,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,24
FFSU,2016,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,506
FFSU,2016,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,559
MCOU,2016,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,30
FFSU,2015,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,388
MCOU,2015,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,25
MCOU,2015,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,20
MCOU,2015,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,25
MCOU,2015,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,19
FFSU,2015,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,391
FFSU,2015,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,429
FFSU,2015,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,412
MCOU,2014,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2014,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,453
MCOU,2014,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2014,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,344
FFSU,2014,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,19
MCOU,2014,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,18
FFSU,2014,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,39
MCOU,2013,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,12
FFSU,2013,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,17
FFSU,2013,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,14
MCOU,2012,GA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2011,GA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2020,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,323
FFSU,2019,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,378
MCOU,2019,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,353
FFSU,2019,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,357
MCOU,2019,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,360
FFSU,2018,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,304
FFSU,2018,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,364
MCOU,2018,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,308
FFSU,2018,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,328
FFSU,2017,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,312
FFSU,2017,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,357
FFSU,2017,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,334
MCOU,2017,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,20
MCOU,2017,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,345
MCOU,2017,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,14
MCOU,2017,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,20
FFSU,2016,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,214
MCOU,2016,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2016,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,283
MCOU,2016,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2016,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,223
MCOU,2016,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,22
FFSU,2016,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,228
MCOU,2016,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2015,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2015,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,158
FFSU,2015,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,205
FFSU,2015,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,184
FFSU,2015,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,152
FFSU,2014,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2014,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2014,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2014,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,53
MCOU,2014,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2014,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,101
FFSU,2013,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2013,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2013,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2012,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2012,GA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,68
FFSU,2019,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,88
MCOU,2019,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,100
FFSU,2019,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,109
FFSU,2019,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,66
FFSU,2018,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,96
FFSU,2018,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,106
MCOU,2018,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,170
FFSU,2018,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,114
FFSU,2017,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,111
FFSU,2017,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,151
MCOU,2017,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2017,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,124
FFSU,2017,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,139
MCOU,2017,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,24
MCOU,2016,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,96
FFSU,2016,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,113
FFSU,2016,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,129
FFSU,2016,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,124
MCOU,2016,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2015,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2015,GA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,51
FFSU,2015,GA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,54
FFSU,2015,GA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,24
FFSU,2015,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,72
FFSU,2014,GA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2020,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,242
MCOU,2019,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,281
FFSU,2019,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,234
FFSU,2019,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,202
FFSU,2019,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,258
FFSU,2018,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,305
FFSU,2018,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,292
FFSU,2018,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,289
